gene_id	gene_name	count.input	count.sample	total.input	total.sample	log2OR	padj	hit	enriched.rev	count.input.rev	count.sample.rev	total.input.rev	total.sample.rev
ENSMUSG00000001510	Dlx3	28	3	330773	24257	0.911458961206279	0.99997370591344	FALSE	NA	18	2	328553	22225
ENSMUSG00000001517	Foxm1	49	1	330773	24257	NA	NA	NA	Enriched for reversed integrations	66	173	328553	22225
ENSMUSG00000001518	Itfg2	3	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000001520	Nrip2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001521	Tulp3	18	0	330773	24257	NA	NA	NA	NA	17	0	328553	22225
ENSMUSG00000001524	Gtf2h4	8	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000001525	Tubb5	33	3	330773	24257	0.68186888309385	0.99997370591344	FALSE	NA	45	0	328553	22225
ENSMUSG00000001542	Ell2	13	1	330773	24257	NA	NA	NA	NA	11	1	328553	22225
ENSMUSG00000001552	Jup	64	3	330773	24257	-0.253164959850537	0.99997370591344	FALSE	NA	55	2	328553	22225
ENSMUSG00000001555	Fkbp10	76	2	330773	24257	NA	NA	NA	NA	84	4	328553	22225
ENSMUSG00000001558	Klhl10	4	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000001566	Mnx1	2	0	330773	24257	NA	NA	NA	NA	6	1	328553	22225
ENSMUSG00000001569	Nom1	50	3	330773	24257	0.0968914087073373	0.99997370591344	FALSE	NA	45	2	328553	22225
ENSMUSG00000001576	Ergic1	71	6	330773	24257	0.406787483252441	0.99997370591344	FALSE	NA	66	0	328553	22225
ENSMUSG00000001583	Tnk1	5	2	330773	24257	NA	NA	NA	NA	6	1	328553	22225
ENSMUSG00000001588	Acap1	3	0	330773	24257	NA	NA	NA	NA	6	2	328553	22225
ENSMUSG00000001604	Tcea3	4	1	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000001622	Csn3	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001627	Ifrd1	4	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000001630	Stk38l	7	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000001632	Brpf1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001642	Akr1b3	23	1	330773	24257	NA	NA	NA	NA	28	2	328553	22225
ENSMUSG00000001655	Hoxc13	7	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000001656	Hoxc11	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000001657	Hoxc8	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001661	Hoxc6	3	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000001663	Gstt1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001665	Gstt3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001666	Ddt	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000001670	Tat	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000001672	Marveld3	4	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000001674	Ddx18	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001687	Ubl3	121	2	330773	24257	NA	NA	NA	NA	108	5	328553	22225
ENSMUSG00000001700	Gramd3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001707	Eef1e1	28	2	330773	24257	NA	NA	NA	NA	30	0	328553	22225
ENSMUSG00000001729	Akt1	13	2	330773	24257	NA	NA	NA	NA	26	0	328553	22225
ENSMUSG00000001739	Cldn15	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001741	Il16	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001750	Tcirg1	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000001751	Naglu	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000001755	Coasy	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001761	Smo	16	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000001763	Tspan33	62	5	330773	24257	0.377019936319343	0.99997370591344	FALSE	NA	77	5	328553	22225
ENSMUSG00000001767	Crnkl1	3	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001768	Rin2	7	0	330773	24257	NA	NA	NA	NA	17	0	328553	22225
ENSMUSG00000001773	Folh1	2	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000001774	Chordc1	3	1	330773	24257	NA	NA	NA	NA	13	2	328553	22225
ENSMUSG00000001783	Rtcb	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001785	Pwp1	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001786	Fbxo7	18	1	330773	24257	NA	NA	NA	NA	20	1	328553	22225
ENSMUSG00000001794	Capns1	67	5	330773	24257	0.266815777789971	0.99997370591344	FALSE	NA	79	5	328553	22225
ENSMUSG00000001802	Lrp3	8	1	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000001804	Dsg4	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001815	Evx2	7	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000001819	Hoxd13	6	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000001823	Hoxd12	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001827	Folr1	73	3	330773	24257	-0.440303878482261	0.99997370591344	FALSE	NA	82	0	328553	22225
ENSMUSG00000001829	Clpb	3	0	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000001833	Septin7	16	0	330773	24257	NA	NA	NA	NA	14	0	328553	22225
ENSMUSG00000001844	Zdhhc4	15	0	330773	24257	NA	NA	NA	NA	23	1	328553	22225
ENSMUSG00000001847	Rac1	11	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000001855	Nup214	20	2	330773	24257	NA	NA	NA	NA	25	2	328553	22225
ENSMUSG00000001864	Aif1l	2	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000001865	Cpa3	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001870	Ltbp1	38	0	330773	24257	NA	NA	NA	NA	45	2	328553	22225
ENSMUSG00000001891	Ugp2	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000001901	Kcnh6	0	0	330773	24257	NA	NA	NA	NA	1	1	328553	22225
ENSMUSG00000001909	Trmt1	93	1	330773	24257	NA	NA	NA	NA	115	4	328553	22225
ENSMUSG00000001910	Nacc1	32	1	330773	24257	NA	NA	NA	NA	29	1	328553	22225
ENSMUSG00000001911	Nfix	37	1	330773	24257	NA	NA	NA	NA	34	1	328553	22225
ENSMUSG00000001918	Slc1a5	9	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000001924	Uba1	5	1	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000001930	Vwf	299	11	330773	24257	-0.875249831991417	0.99997370591344	FALSE	NA	317	11	328553	22225
ENSMUSG00000001942	Siae	5	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000001943	Vsig2	3	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001946	Esam	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000001948	Spa17	4	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000001962	Fam50a	0	1	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000001964	Emd	8	0	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000001983	Taco1	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001985	Grik3	117	8	330773	24257	0.0565778133896488	0.99997370591344	FALSE	NA	123	2	328553	22225
ENSMUSG00000001986	Gria3	9	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000001988	Npas1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000001995	Sipa1l2	92	3	330773	24257	-0.770117356339902	0.99997370591344	FALSE	NA	88	5	328553	22225
ENSMUSG00000001998	Ap4e1	19	1	330773	24257	NA	NA	NA	NA	24	3	328553	22225
ENSMUSG00000001999	Blvra	4	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002006	Pdzd4	19	1	330773	24257	NA	NA	NA	NA	22	2	328553	22225
ENSMUSG00000002007	Srpk3	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002010	Idh3g	6	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002012	Pnck	21	0	330773	24257	NA	NA	NA	NA	26	1	328553	22225
ENSMUSG00000002014	Ssr4	6	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000002015	Bcap31	71	4	330773	24257	-0.0787564104037194	0.99997370591344	FALSE	NA	87	4	328553	22225
ENSMUSG00000002017	Fam98a	7	0	330773	24257	NA	NA	NA	NA	26	0	328553	22225
ENSMUSG00000002020	Ltbp2	1	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002028	Kmt2a	5	8	330773	24257	4.35476263895013	8.31148437740068e-06	TRUE	NA	4	1	328553	22225
ENSMUSG00000002031	Ift46	39	0	330773	24257	NA	NA	NA	NA	35	0	328553	22225
ENSMUSG00000002032	Tmem25	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002033	Cd3g	47	3	330773	24257	0.184322785110942	0.99997370591344	FALSE	NA	39	4	328553	22225
ENSMUSG00000002043	Trappc6a	26	0	330773	24257	NA	NA	NA	NA	25	0	328553	22225
ENSMUSG00000002052	Supt6	6	0	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000002055	Spag5	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002057	Foxn1	19	128	330773	24257	6.46627047357135	4.80104045982842e-125	TRUE	NA	21	0	328553	22225
ENSMUSG00000002058	Unc119	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002059	Rab34	5	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002064	Sdf2	3	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002068	Ccne1	29	2	330773	24257	NA	NA	NA	NA	48	0	328553	22225
ENSMUSG00000002076	Hsf2bp	11	0	330773	24257	NA	NA	NA	NA	16	0	328553	22225
ENSMUSG00000002083	Bbc3	32	1	330773	24257	NA	NA	NA	NA	18	1	328553	22225
ENSMUSG00000002100	Mybpc3	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002102	Psmc3	5	2	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002103	Acp2	6	0	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000002104	Rapsn	5	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000002105	Slc39a13	7	0	330773	24257	NA	NA	NA	NA	25	2	328553	22225
ENSMUSG00000002107	Celf2	14	0	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000002108	Nr1h3	4	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002109	Ddb2	4	1	330773	24257	NA	NA	NA	NA	12	1	328553	22225
ENSMUSG00000002111	Spi1	23	1	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000002129	Sf3a1	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002147	Stat6	71	75	330773	24257	3.85170578697995	6.00063953952842e-46	TRUE	NA	74	4	328553	22225
ENSMUSG00000002190	Clgn	3	1	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000002204	Napsa	28	2	330773	24257	NA	NA	NA	NA	27	3	328553	22225
ENSMUSG00000002205	Vrk3	5	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000002210	Smg9	8	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000002221	Paxip1	70	3	330773	24257	-0.380579804277617	0.99997370591344	FALSE	NA	57	1	328553	22225
ENSMUSG00000002222	Rmnd5a	3	1	330773	24257	NA	NA	NA	NA	17	0	328553	22225
ENSMUSG00000002227	Mov10	35	0	330773	24257	NA	NA	NA	NA	30	1	328553	22225
ENSMUSG00000002228	Ppm1j	7	0	330773	24257	NA	NA	NA	NA	7	1	328553	22225
ENSMUSG00000002233	Rhoc	3	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002240	Prr27	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002249	Tead3	3	3	330773	24257	3.76945274525266	0.0766096487538374	FALSE	NA	0	0	328553	22225
ENSMUSG00000002250	Ppard	43	4	330773	24257	0.631838688080215	0.99997370591344	FALSE	NA	32	1	328553	22225
ENSMUSG00000002257	Def6	16	0	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000002265	Peg3	20	2	330773	24257	NA	NA	NA	NA	21	0	328553	22225
ENSMUSG00000002266	Zim1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002274	Metrn	4	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000002279	Lmf1	3	0	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000002280	Ciao3	113	4	330773	24257	-0.741950770237165	0.99997370591344	FALSE	NA	105	4	328553	22225
ENSMUSG00000002289	Angptl4	67	2	330773	24257	NA	NA	NA	NA	32	1	328553	22225
ENSMUSG00000002297	Dbf4	9	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000002307	Daxx	13	0	330773	24257	NA	NA	NA	NA	20	1	328553	22225
ENSMUSG00000002308	Cd320	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002319	Ipo4	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002320	Tm9sf1	0	0	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000002324	Rec8	2	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000002325	Irf9	4	1	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000002326	Gmpr2	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002329	Mdp1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002332	Dhrs1	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002341	Ncan	8	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000002342	Tmem161a	6	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002343	Armc6	18	3	330773	24257	1.52147822204091	0.99997370591344	FALSE	NA	25	5	328553	22225
ENSMUSG00000002345	Borcs8	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002346	Slc25a42	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002365	Snx9	49	2	330773	24257	NA	NA	NA	NA	39	1	328553	22225
ENSMUSG00000002372	Ranbp3	3	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
ENSMUSG00000002379	Ndufa11	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002384	Bmp8b	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002393	Nr2f6	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002395	Use1	4	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000002396	Ocel1	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002409	Dyrk1b	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002413	Braf	4	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000002416	Ndufb2	4	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000002428	Hltf	2	1	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002455	Prpf6	19	1	330773	24257	NA	NA	NA	NA	17	1	328553	22225
ENSMUSG00000002458	Rgs19	2	1	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002459	Rgs20	5	0	330773	24257	NA	NA	NA	NA	13	1	328553	22225
ENSMUSG00000002475	Abhd3	37	1	330773	24257	NA	NA	NA	NA	37	4	328553	22225
ENSMUSG00000002477	Snrpd1	15	0	330773	24257	NA	NA	NA	NA	11	1	328553	22225
ENSMUSG00000002486	Tchp	28	2	330773	24257	NA	NA	NA	NA	36	3	328553	22225
ENSMUSG00000002489	Tiam1	98	5	330773	24257	-0.275222167856934	0.99997370591344	FALSE	NA	103	6	328553	22225
ENSMUSG00000002496	Tsc2	10	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000002500	Rpl3l	7	0	330773	24257	NA	NA	NA	NA	9	0	328553	22225
ENSMUSG00000002504	Slc9a3r2	8	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002524	Puf60	7	1	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000002546	Golga2	2	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000002550	Uck1	4	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002565	Scin	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002578	Ikzf4	5	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000002580	Mien1	4	0	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000002588	Pon1	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002602	Axl	11	1	330773	24257	NA	NA	NA	NA	10	2	328553	22225
ENSMUSG00000002603	Tgfb1	1	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002608	Ccdc97	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002617	Zfp40	0	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002625	Akap8l	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002633	Shh	2	0	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000002635	Pdcd2l	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002658	Gtf2f1	6	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000002660	Clpp	3	1	330773	24257	NA	NA	NA	Enriched for reversed integrations	6	9	328553	22225
ENSMUSG00000002661	Alkbh7	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002664	Pspn	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002668	Dennd1c	8	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002679	Med6	10	0	330773	24257	NA	NA	NA	NA	16	0	328553	22225
ENSMUSG00000002688	Prkd1	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002699	Lcp2	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002718	Cse1l	3	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000002728	Naa20	7	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002731	Prkra	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002732	Fkbp7	3	1	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000002733	Plekha3	3	0	330773	24257	NA	NA	NA	NA	3	1	328553	22225
ENSMUSG00000002741	Ykt6	53	2	330773	24257	NA	NA	NA	NA	45	2	328553	22225
ENSMUSG00000002748	Baz1b	8	0	330773	24257	NA	NA	NA	NA	5	1	328553	22225
ENSMUSG00000002763	Pex6	7	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000002767	Mrpl2	22	0	330773	24257	NA	NA	NA	NA	21	0	328553	22225
ENSMUSG00000002768	Mea1	10	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000002769	Gnmt	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002771	Grin2d	11	0	330773	24257	NA	NA	NA	NA	14	0	328553	22225
ENSMUSG00000002778	Kdelr1	16	1	330773	24257	NA	NA	NA	NA	15	0	328553	22225
ENSMUSG00000002781	Tmem143	8	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000002797	Ggct	0	1	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000002799	Jag2	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002803	Btbd6	13	1	330773	24257	NA	NA	NA	NA	19	4	328553	22225
ENSMUSG00000002804	Nudt14	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002808	Epdr1	17	2	330773	24257	NA	NA	NA	NA	13	0	328553	22225
ENSMUSG00000002812	Flii	12	1	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000002814	Top3a	13	2	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000002820	Atg4d	43	3	330773	24257	0.309869906493601	0.99997370591344	FALSE	NA	44	2	328553	22225
ENSMUSG00000002825	Qtrt1	5	1	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002831	Plin4	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002833	Hdgfl2	3	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000002835	Chaf1a	13	0	330773	24257	NA	NA	NA	NA	6	0	328553	22225
ENSMUSG00000002844	Adprh	63	4	330773	24257	0.0912435758595199	0.99997370591344	FALSE	NA	68	1	328553	22225
ENSMUSG00000002845	Tmem39a	137	2	330773	24257	NA	NA	NA	NA	134	9	328553	22225
ENSMUSG00000002846	Timmdc1	2	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000002847	Pla1a	19	0	330773	24257	NA	NA	NA	NA	23	1	328553	22225
ENSMUSG00000002870	Mcm2	9	0	330773	24257	NA	NA	NA	NA	10	0	328553	22225
ENSMUSG00000002871	Tpra1	8	0	330773	24257	NA	NA	NA	NA	11	0	328553	22225
ENSMUSG00000002881	Nab1	7	1	330773	24257	NA	NA	NA	NA	13	0	328553	22225
ENSMUSG00000002885	Adgre5	154	2	330773	24257	NA	NA	NA	NA	124	5	328553	22225
ENSMUSG00000002897	Il17ra	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002900	Lamb1	54	4	330773	24257	0.309881404090194	0.99997370591344	FALSE	NA	35	1	328553	22225
ENSMUSG00000002908	Kcnn1	7	1	330773	24257	NA	NA	NA	NA	12	0	328553	22225
ENSMUSG00000002910	Arrdc2	0	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002930	Ppp1r17	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002944	Cd36	7	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000002948	Map2k7	4	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002949	Timm44	5	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000002957	Ap2a2	22	0	330773	24257	NA	NA	NA	NA	15	1	328553	22225
ENSMUSG00000002963	Pnkp	3	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000002968	Med25	11	65	330773	24257	6.23290554798969	2.42879640325076e-62	TRUE	NA	8	0	328553	22225
ENSMUSG00000002980	Bcam	12	1	330773	24257	NA	NA	NA	NA	13	1	328553	22225
ENSMUSG00000002981	Clptm1	8	0	330773	24257	NA	NA	NA	NA	3	0	328553	22225
ENSMUSG00000002983	Relb	18	150	330773	24257	6.76865512658849	2.31630441789572e-150	TRUE	NA	18	1	328553	22225
ENSMUSG00000002984	Tomm40	2	0	330773	24257	NA	NA	NA	NA	7	1	328553	22225
ENSMUSG00000002985	Apoe	4	0	330773	24257	NA	NA	NA	NA	7	0	328553	22225
ENSMUSG00000002992	Apoc2	8	0	330773	24257	NA	NA	NA	NA	8	1	328553	22225
ENSMUSG00000002996	Hbp1	3	0	330773	24257	NA	NA	NA	NA	4	0	328553	22225
ENSMUSG00000002997	Prkar2b	10	0	330773	24257	NA	NA	NA	NA	13	0	328553	22225
ENSMUSG00000003031	Cdkn1b	20	2	330773	24257	NA	NA	NA	NA	16	3	328553	22225
ENSMUSG00000003032	Klf4	18	1	330773	24257	NA	NA	NA	NA	16	1	328553	22225
ENSMUSG00000003033	Ap1m1	2	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000003037	Rab8a	3	0	330773	24257	NA	NA	NA	NA	5	0	328553	22225
ENSMUSG00000003038	Hmgn2	1	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000003039	Fam32a	4	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000003051	Elf3	4	0	330773	24257	NA	NA	NA	NA	7	1	328553	22225
ENSMUSG00000003053	Cyp2c29	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000003062	Stard3nl	4	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000003068	Stk11	10	1	330773	24257	NA	NA	NA	NA	2	1	328553	22225
ENSMUSG00000003070	Efna2	0	0	330773	24257	NA	NA	NA	NA	0	0	328553	22225
ENSMUSG00000003072	Atp5d	5	0	330773	24257	NA	NA	NA	NA	2	0	328553	22225
ENSMUSG00000003099	Ppp5c	2	0	330773	24257	NA	NA	NA	NA	8	0	328553	22225
ENSMUSG00000003119	Cdk12	40	4	330773	24257	0.733741603033903	0.99997370591344	FALSE	NA	40	2	328553	22225
ENSMUSG00000003123	Lipe	2	0	330773	24257	NA	NA	NA	NA	1	0	328553	22225
ENSMUSG00000003131	Pafah1b2	39	2	330773	24257	NA	NA	NA	NA	39	2	328553	22225
ENSMUSG00000003134	Tbc1d8	68	1	330773	24257	NA	NA	NA	NA	69	2	328553	22225
ENSMUSG00000003135	Cnot11	69	2	330773	24257	NA	NA	NA	NA	68	1	328553	22225
ENSMUSG00000003153	Slc2a3	130	6	330773	24257	-0.456990287931742	0.99997370591344	FALSE	Enriched for reversed integrations	157	411	328553	22225
ENSMUSG00000003154	Foxj2	159	411	330773	24257	5.1566418160361	0	TRUE	NA	132	6	328553	22225
ENSMUSG00000003161	Sri	2	0	330773	24257	NA	NA	NA	NA	4	1	328553	22225
